C.O.;Desc. C.O.;REF_Combinada;Nro documento;Fecha;Cantidad inv.;Suma de Vlr_Bruto;Suma de Vlr_Subtotal
100;PUNTO DE VENTA AV 68;XA0197:00009:;FVP-00018002;8/01/2019;1;1912346;1912346
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018007;8/01/2019;1;826363;826363
100;PUNTO DE VENTA AV 68;XA0415:00026:;FVP-00018013;8/01/2019;1;247189;74157
100;PUNTO DE VENTA AV 68;XZ0610:00002:;FVP-00018014;8/01/2019;1;423850;84770
100;PUNTO DE VENTA AV 68;XZ0608:00002:;FVP-00018015;9/01/2019;1;531130;106226
100;PUNTO DE VENTA AV 68;XA0647:00185:;FVP-00018018;9/01/2019;1;257531;257531
100;PUNTO DE VENTA AV 68;XA0647:00185:;FVP-00018019;9/01/2019;1;257531;257531
100;PUNTO DE VENTA AV 68;XA0645:00009:;FVP-00018025;9/01/2019;1;929800;604370
100;PUNTO DE VENTA AV 68;D01301:00382:00129;FVP-00018026;9/01/2019;1;1401578;1401578
100;PUNTO DE VENTA AV 68;XA0346:00009:;FVP-00018027;9/01/2019;1;1735478;1735478
100;PUNTO DE VENTA AV 68;XA0533:00040:;FVP-00018028;9/01/2019;1;929799;929799
100;PUNTO DE VENTA AV 68;XA0242:00001:;FVP-00018029;9/01/2019;1;668054;233818
100;PUNTO DE VENTA AV 68;XA0566:00009:;FVP-00018030;9/01/2019;1;472646;307220
100;PUNTO DE VENTA AV 68;XA0555:00014:;FVP-00018031;9/01/2019;1;1240078;1240078
100;PUNTO DE VENTA AV 68;XZ0103:00002:;FVP-00018032;9/01/2019;1;567175;113435
100;PUNTO DE VENTA AV 68;XA0516:00005:;FVP-00018033;9/01/2019;1;144786;66555
100;PUNTO DE VENTA AV 68;XZ0529:00007:;FVP-00018034;9/01/2019;2;410161;266605
100;PUNTO DE VENTA AV 68;XY0138:00045:;FVP-00018036;9/01/2019;1;124286;49714
100;PUNTO DE VENTA AV 68;XA0231:00001:;FVP-00018037;9/01/2019;1;1613411;403353
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018038;9/01/2019;4;657493;131498
100;PUNTO DE VENTA AV 68;XZ0564:00005:;FVP-00018040;9/01/2019;3;650846;650846
100;PUNTO DE VENTA AV 68;XA0526:00009:;FVP-00018041;9/01/2019;1;1861657;651580
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018041;9/01/2019;6;986238;197248
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018043;9/01/2019;6;986238;197248
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018043;9/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0234:00009:;FVP-00018044;9/01/2019;4;614301;153575
100;PUNTO DE VENTA AV 68;XZ0686:00004:;FVP-00018045;9/01/2019;1;385318;96330
100;PUNTO DE VENTA AV 68;XA0527:00001:;FVP-00018048;9/01/2019;1;1861657;651580
100;PUNTO DE VENTA AV 68;XA0516:00005:;FVP-00018054;10/01/2019;1;144786;66555
100;PUNTO DE VENTA AV 68;XZ0927:00136:;FVP-00018054;10/01/2019;1;195658;58698
100;PUNTO DE VENTA AV 68;XA0572:00188:;FVP-00018055;10/01/2019;1;223390;145203
100;PUNTO DE VENTA AV 68;XZ0480:00009:;FVP-00018056;10/01/2019;3;586530;175959
100;PUNTO DE VENTA AV 68;XZ0491:00005:;FVP-00018056;10/01/2019;1;189492;123170
100;PUNTO DE VENTA AV 68;XA0566:00009:;FVP-00018059;10/01/2019;1;472646;307220
100;PUNTO DE VENTA AV 68;XY0082:00002:;FVP-00018060;10/01/2019;2;252988;252988
100;PUNTO DE VENTA AV 68;XA0554:00014:;FVP-00018061;10/01/2019;1;1033226;1033226
100;PUNTO DE VENTA AV 68;XZ0931:00136:;FVP-00018062;10/01/2019;1;139626;41888
100;PUNTO DE VENTA AV 68;XA0192:00001:;FVP-00018064;10/01/2019;2;1610757;605033
100;PUNTO DE VENTA AV 68;XZ0161:00005:;FVP-00018064;10/01/2019;1;157226;102197
100;PUNTO DE VENTA AV 68;XA0052:00024:;FVP-00018065;10/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XY0082:00002:;FVP-00018067;10/01/2019;1;126494;82222
100;PUNTO DE VENTA AV 68;D00511:00079:00079;FVP-00018068;10/01/2019;1;854416;503533
100;PUNTO DE VENTA AV 68;XZ0686:00004:;FVP-00018071;10/01/2019;2;770634;192658
100;PUNTO DE VENTA AV 68;XR0845:00020:;FVP-00018072;10/01/2019;6;978861;195772
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018072;10/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XA0261:00046:;FVP-00018073;10/01/2019;1;246957;160522
100;PUNTO DE VENTA AV 68;XA0263:00049:;FVP-00018073;10/01/2019;2;493913;321043
100;PUNTO DE VENTA AV 68;XA0346:00009:;FVP-00018074;11/01/2019;1;1735478;1128061
100;PUNTO DE VENTA AV 68;XA0516:00005:;FVP-00018074;11/01/2019;1;144786;66555
100;PUNTO DE VENTA AV 68;XY0343:00001:;FVP-00018075;11/01/2019;6;828907;331563
100;PUNTO DE VENTA AV 68;XR0845:00020:;FVP-00018077;11/01/2019;5;815718;163143
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018081;11/01/2019;1;826363;826363
100;PUNTO DE VENTA AV 68;XA0527:00001:;FVP-00018085;11/01/2019;1;1861658;1861658
100;PUNTO DE VENTA AV 68;XA0350:00159:;FVP-00018089;11/01/2019;1;588894;265002
100;PUNTO DE VENTA AV 68;XA0648:00009:;FVP-00018090;11/01/2019;1;154105;154105
100;PUNTO DE VENTA AV 68;XA0666:00189:;FVP-00018091;11/01/2019;1;175814;175814
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018093;11/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XY0864:00044:;FVP-00018097;12/01/2019;1;1033226;671597
100;PUNTO DE VENTA AV 68;D00510:00079:00079;FVP-00018099;12/01/2019;1;854416;503533
100;PUNTO DE VENTA AV 68;XA0418:00066:;FVP-00018100;12/01/2019;1;723972;470582
100;PUNTO DE VENTA AV 68;XZ0693:00073:;FVP-00018102;12/01/2019;1;614647;399521
100;PUNTO DE VENTA AV 68;XA0404:00005:;FVP-00018104;12/01/2019;1;1136651;1136651
100;PUNTO DE VENTA AV 68;XZ0194:00008:;FVP-00018106;12/01/2019;1;540070;135018
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018106;12/01/2019;2;328746;65749
100;PUNTO DE VENTA AV 68;XZ0903:00005:;FVP-00018106;12/01/2019;1;600470;120094
100;PUNTO DE VENTA AV 68;XA0647:00185:;FVP-00018108;12/01/2019;1;257531;167395
100;PUNTO DE VENTA AV 68;XA0344:00009:;FVP-00018111;12/01/2019;1;2184874;1420168
100;PUNTO DE VENTA AV 68;XA0439:00009:;FVP-00018120;12/01/2019;1;92049;55230
100;PUNTO DE VENTA AV 68;XA0187:00005:;FVP-00018124;13/01/2019;1;911148;364459
100;PUNTO DE VENTA AV 68;XA0396:00108:;FVP-00018133;13/01/2019;1;190294;76118
100;PUNTO DE VENTA AV 68;XA0572:00188:;FVP-00018134;13/01/2019;1;223390;145203
100;PUNTO DE VENTA AV 68;XZ0928:00137:;FVP-00018144;13/01/2019;1;195657;48914
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018145;13/01/2019;6;986238;197248
100;PUNTO DE VENTA AV 68;XA0543:00183:;FVP-00018149;13/01/2019;1;827398;248219
100;PUNTO DE VENTA AV 68;XY0343:00001:;FVP-00018149;13/01/2019;1;138151;55261
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018152;13/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XA0432:00005:;FVP-00018155;13/01/2019;1;103416;67220
100;PUNTO DE VENTA AV 68;XZ0608:00002:;FVP-00018160;14/01/2019;1;531130;106226
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018161;14/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XA0051:00029:;FVP-00018162;14/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XA0579:00186:;FVP-00018163;14/01/2019;1;205818;205818
100;PUNTO DE VENTA AV 68;XZ0492:00005:;FVP-00018164;14/01/2019;1;345911;172955
100;PUNTO DE VENTA AV 68;XZ0610:00002:;FVP-00018165;14/01/2019;1;423850;84770
100;PUNTO DE VENTA AV 68;XA0667:00189:;FVP-00018166;14/01/2019;1;464382;278629
100;PUNTO DE VENTA AV 68;XA0533:00040:;FVP-00018167;14/01/2019;1;929799;929799
100;PUNTO DE VENTA AV 68;XA0572:00188:;FVP-00018171;14/01/2019;1;223390;111695
100;PUNTO DE VENTA AV 68;XZ0084:00005:;FVP-00018172;14/01/2019;1;774661;503530
100;PUNTO DE VENTA AV 68;XA0051:00029:;FVP-00018173;14/01/2019;1;362542;235652
100;PUNTO DE VENTA AV 68;XA0674:00029:;FVP-00018173;14/01/2019;1;878086;570756
100;PUNTO DE VENTA AV 68;XY0864:00044:;FVP-00018174;14/01/2019;1;1033226;361629
100;PUNTO DE VENTA AV 68;XY0086:00005:;FVP-00018176;14/01/2019;1;375971;75194
100;PUNTO DE VENTA AV 68;XA0554:00014:;FVP-00018177;14/01/2019;1;1033226;671597
100;PUNTO DE VENTA AV 68;XA0051:00029:;FVP-00018180;14/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XA0666:00189:;FVP-00018181;14/01/2019;1;175814;114279
100;PUNTO DE VENTA AV 68;XA0534:00040:;FVP-00018182;14/01/2019;1;1240078;744046
100;PUNTO DE VENTA AV 68;XA0681:00005:;FVP-00018183;14/01/2019;1;1949570;1949570
100;PUNTO DE VENTA AV 68;XA0052:00024:;FVP-00018185;14/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XA0517:00001:;FVP-00018186;14/01/2019;1;144786;66555
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018186;14/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018187;14/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XA0057:00140:;FVP-00018188;14/01/2019;1;275058;275058
100;PUNTO DE VENTA AV 68;XA0156:00022:;FVP-00018189;14/01/2019;1;106688;69347
100;PUNTO DE VENTA AV 68;XZ0927:00136:;FVP-00018189;14/01/2019;1;195658;58698
100;PUNTO DE VENTA AV 68;XA0686:00029:;FVP-00018190;14/01/2019;1;1599990;1599990
100;PUNTO DE VENTA AV 68;XA0666:00189:;FVP-00018191;14/01/2019;1;175814;114279
100;PUNTO DE VENTA AV 68;XR0845:00020:;FVP-00018193;14/01/2019;2;326287;65258
100;PUNTO DE VENTA AV 68;XZ0103:00002:;FVP-00018194;14/01/2019;1;567175;113435
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018195;14/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XY0374:00002:;FVP-00018197;14/01/2019;1;375971;75194
100;PUNTO DE VENTA AV 68;XA0581:00009:;FVP-00018199;14/01/2019;1;381642;381642
100;PUNTO DE VENTA AV 68;XA0451:00024:;FVP-00018200;14/01/2019;1;92049;59832
100;PUNTO DE VENTA AV 68;XA0534:00040:;FVP-00018206;15/01/2019;1;1240078;806050
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018207;15/01/2019;1;826363;537136
100;PUNTO DE VENTA AV 68;XY0343:00001:;FVP-00018208;15/01/2019;4;552605;221042
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018210;15/01/2019;1;826363;495818
100;PUNTO DE VENTA AV 68;XZ0475:00005:;FVP-00018211;15/01/2019;3;664649;664649
100;PUNTO DE VENTA AV 68;XZ0610:00002:;FVP-00018213;15/01/2019;1;423850;84770
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018215;15/01/2019;1;826363;537136
100;PUNTO DE VENTA AV 68;XZ0652:00029:;FVP-00018220;15/01/2019;4;1057734;211547
100;PUNTO DE VENTA AV 68;XZ0928:00137:;FVP-00018224;15/01/2019;8;1565257;391314
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018225;15/01/2019;4;657493;131498
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018225;15/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0686:00004:;FVP-00018226;15/01/2019;2;770634;192658
100;PUNTO DE VENTA AV 68;XZ0817:00005:;FVP-00018228;15/01/2019;8;2446123;489225
100;PUNTO DE VENTA AV 68;XA0056:00024:;FVP-00018231;15/01/2019;1;275058;178788
100;PUNTO DE VENTA AV 68;XA0248:00005:;FVP-00018235;15/01/2019;1;1343503;1343503
100;PUNTO DE VENTA AV 68;XA0667:00189:;FVP-00018236;15/01/2019;1;464382;464382
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018240;15/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0817:00005:;FVP-00018240;15/01/2019;4;1223062;244612
100;PUNTO DE VENTA AV 68;XA0440:00005:;FVP-00018251;16/01/2019;1;92049;92049
100;PUNTO DE VENTA AV 68;XA0055:00029:;FVP-00018252;16/01/2019;1;275058;275058
100;PUNTO DE VENTA AV 68;XA0052:00024:;FVP-00018253;16/01/2019;1;362542;235652
100;PUNTO DE VENTA AV 68;XA0448:00009:;FVP-00018254;16/01/2019;1;103416;103416
100;PUNTO DE VENTA AV 68;XA0525:00005:;FVP-00018256;16/01/2019;1;1861658;1210078
100;PUNTO DE VENTA AV 68;XA0533:00040:;FVP-00018257;16/01/2019;1;929799;929799
100;PUNTO DE VENTA AV 68;XA0525:00005:;FVP-00018258;16/01/2019;1;1861658;1861658
100;PUNTO DE VENTA AV 68;XY0343:00001:;FVP-00018259;16/01/2019;4;552605;221042
100;PUNTO DE VENTA AV 68;XY0979:00005:;FVP-00018259;16/01/2019;1;441629;132489
100;PUNTO DE VENTA AV 68;XZ0624:00047:;FVP-00018259;16/01/2019;1;314466;62893
100;PUNTO DE VENTA AV 68;XZ0103:00002:;FVP-00018269;17/01/2019;1;567175;113435
100;PUNTO DE VENTA AV 68;XA0530:00001:;FVP-00018271;17/01/2019;1;1489324;521263
100;PUNTO DE VENTA AV 68;XZ0723:00026:;FVP-00018274;17/01/2019;1;95698;38279
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018275;17/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XA0404:00005:;FVP-00018278;17/01/2019;1;1136651;568326
100;PUNTO DE VENTA AV 68;D01291:00396:00396;FVP-00018279;17/01/2019;1;470343;235171
100;PUNTO DE VENTA AV 68;XA0647:00185:;FVP-00018280;17/01/2019;1;257530;128765
100;PUNTO DE VENTA AV 68;XZ0161:00005:;FVP-00018281;17/01/2019;1;157226;102197
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018282;17/01/2019;1;826363;537136
100;PUNTO DE VENTA AV 68;XY0343:00001:;FVP-00018286;17/01/2019;4;552605;221042
100;PUNTO DE VENTA AV 68;XZ0141:00005:;FVP-00018290;18/01/2019;1;454674;454674
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018299;18/01/2019;1;826363;537136
100;PUNTO DE VENTA AV 68;XA0528:00005:;FVP-00018300;18/01/2019;1;1489324;1489324
100;PUNTO DE VENTA AV 68;XA0525:00005:;FVP-00018301;18/01/2019;1;1861658;1861658
100;PUNTO DE VENTA AV 68;XZ0686:00004:;FVP-00018302;18/01/2019;1;385318;96330
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018303;18/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XA0051:00029:;FVP-00018307;18/01/2019;1;362541;181270
100;PUNTO DE VENTA AV 68;XA0081:00005:;FVP-00018308;18/01/2019;1;1368448;1368448
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018308;18/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XZ0566:00009:;FVP-00018309;18/01/2019;1;216949;216949
100;PUNTO DE VENTA AV 68;XZ0566:00009:;FVP-00018310;18/01/2019;1;216949;216949
100;PUNTO DE VENTA AV 68;XA0566:00009:;FVP-00018311;18/01/2019;1;472646;307220
100;PUNTO DE VENTA AV 68;XA0687:00092:;FVP-00018312;18/01/2019;1;1922679;961339
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00018313;18/01/2019;1;981513;490756
100;PUNTO DE VENTA AV 68;XA0350:00159:;FVP-00018315;18/01/2019;1;588894;265002
100;PUNTO DE VENTA AV 68;XZ0986:00005:;FVP-00018316;18/01/2019;1;1061141;530570
100;PUNTO DE VENTA AV 68;D00998:00011:00011;FVP-00018319;18/01/2019;1;698404;698404
100;PUNTO DE VENTA AV 68;XN0836:00005:;FVP-00018324;19/01/2019;1;55768;11154
100;PUNTO DE VENTA AV 68;XA0531:00005:;FVP-00018328;19/01/2019;1;3619899;723980
100;PUNTO DE VENTA AV 68;XZ0723:00026:;FVP-00018329;19/01/2019;1;95698;38279
100;PUNTO DE VENTA AV 68;XZ0581:00084:;FVP-00018332;19/01/2019;6;847733;254320
100;PUNTO DE VENTA AV 68;XA0052:00024:;FVP-00018333;19/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XZ0238:00009:;FVP-00018336;19/01/2019;6;1115633;334690
100;PUNTO DE VENTA AV 68;XZ0333:00026:;FVP-00018336;19/01/2019;1;1554291;310858
100;PUNTO DE VENTA AV 68;XZ0624:00047:;FVP-00018337;19/01/2019;1;314466;62893
100;PUNTO DE VENTA AV 68;XA0052:00024:;FVP-00018354;20/01/2019;1;362542;362542
100;PUNTO DE VENTA AV 68;XA0374:00036:;FVP-00018355;20/01/2019;1;242017;242017
100;PUNTO DE VENTA AV 68;XY0321:00001:;FVP-00018356;20/01/2019;2;534346;106869
100;PUNTO DE VENTA AV 68;XZ0723:00026:;FVP-00018357;20/01/2019;1;95698;38279
100;PUNTO DE VENTA AV 68;XZ0817:00005:;FVP-00018361;20/01/2019;6;1834592;366918
100;PUNTO DE VENTA AV 68;XZ0900:00035:;FVP-00018361;20/01/2019;1;562958;112592
100;PUNTO DE VENTA AV 68;XA0416:00040:;FVP-00018367;21/01/2019;1;826363;413182
100;PUNTO DE VENTA AV 68;XY0028:00009:;FVP-00018369;21/01/2019;1;1429434;571774
100;PUNTO DE VENTA AV 68;XA0575:00186:;FVP-00018370;21/01/2019;1;826374;826374
100;PUNTO DE VENTA AV 68;XA0347:00009:;FVP-00018374;21/01/2019;1;2068508;723978
100;PUNTO DE VENTA AV 68;XN0571:00009:;FVP-00018375;21/01/2019;2;1245746;249150
100;PUNTO DE VENTA AV 68;XY0864:00044:;FVP-00018376;21/01/2019;1;1033225;516612
100;PUNTO DE VENTA AV 68;XA0525:00005:;FVP-00018377;21/01/2019;1;1861658;1861658
100;PUNTO DE VENTA AV 68;XA0683:00029:;FVP-00018378;21/01/2019;1;1949570;1949570
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018379;21/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0923:00040:;FVP-00018379;21/01/2019;4;916090;366436
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018380;21/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XA0687:00092:;FVP-00018381;21/01/2019;1;1922679;961339
100;PUNTO DE VENTA AV 68;XA0664:00185:;FVP-00018382;21/01/2019;1;722947;361474
100;PUNTO DE VENTA AV 68;XA0534:00040:;FVP-00018383;21/01/2019;1;1240078;620038
100;PUNTO DE VENTA AV 68;XA0685:00029:;FVP-00018384;21/01/2019;1;2675620;1337810
100;PUNTO DE VENTA AV 68;XA0683:00029:;FVP-00018385;21/01/2019;1;1949570;974785
100;PUNTO DE VENTA AV 68;XA0702:00029:;FVP-00018385;21/01/2019;1;1129402;1129402
100;PUNTO DE VENTA AV 68;XA0534:00040:;FVP-00018386;21/01/2019;1;1240078;620038
100;PUNTO DE VENTA AV 68;XA0578:00187:;FVP-00018389;21/01/2019;1;722948;722948
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018390;21/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XZ0249:00001:;FVP-00018391;21/01/2019;1;328124;328124
100;PUNTO DE VENTA AV 68;XZ0103:00002:;FVP-00018392;21/01/2019;1;567175;113435
100;PUNTO DE VENTA AV 68;XA0533:00040:;FVP-00018393;21/01/2019;1;929799;464899
100;PUNTO DE VENTA AV 68;XZ0608:00002:;FVP-00018394;21/01/2019;1;531130;106226
100;PUNTO DE VENTA AV 68;XA0081:00005:;FVP-00018397;21/01/2019;1;1368449;684224
100;PUNTO DE VENTA AV 68;XA0189:00001:;FVP-00018398;21/01/2019;1;911148;436258
100;PUNTO DE VENTA AV 68;XA0689:00029:;FVP-00018399;21/01/2019;1;1492427;1492427
100;PUNTO DE VENTA AV 68;XZ0903:00005:;FVP-00018401;21/01/2019;1;600470;104470
100;PUNTO DE VENTA AV 68;XA0242:00001:;FVP-00018402;21/01/2019;1;668054;200416
100;PUNTO DE VENTA AV 68;XY0368:00005:;FVP-00018407;21/01/2019;1;668054;266879
100;PUNTO DE VENTA AV 68;XZ0578:00043:;FVP-00018409;21/01/2019;1;164373;32874
100;PUNTO DE VENTA AV 68;XZ0171:00046:;FVP-00018411;22/01/2019;1;148662;29732
100;PUNTO DE VENTA AV 68;XZ0610:00002:;FVP-00018411;22/01/2019;1;423850;84770
100;PUNTO DE VENTA AV 68;D00511:00130:00130;FVP-00018412;22/01/2019;1;1050932;1050932
100;PUNTO DE VENTA AV 68;XA0566:00009:;FVP-00018415;22/01/2019;1;472646;236322
100;PUNTO DE VENTA AV 68;XZ0526:00005:;FVP-00018416;22/01/2019;1;774661;309864
100;PUNTO DE VENTA AV 68;XZ0171:00046:;FVP-00018422;22/01/2019;1;148662;29732
100;PUNTO DE VENTA AV 68;XA0369:00046:;FVP-00018423;22/01/2019;2;328124;164062
100;PUNTO DE VENTA AV 68;XA0370:00049:;FVP-00018423;22/01/2019;2;328124;164062
100;PUNTO DE VENTA AV 68;XA0371:00082:;FVP-00018423;22/01/2019;2;328124;164062
100;PUNTO DE VENTA AV 68;XZ0610:00002:;FVP-00018424;22/01/2019;1;423850;84770
100;PUNTO DE VENTA AV 68;XR0864:00017:;FVP-00018426;22/01/2019;1;987175;456470
100;PUNTO DE VENTA AV 68;XA0572:00188:;FVP-00018426;22/01/2019;1;223390;111695
100;PUNTO DE VENTA AV 68;XA0674:00029:;FVP-00018430;22/01/2019;1;878086;439043
100;PUNTO DE VENTA AV 68;XA0643:00009:;FVP-00018431;22/01/2019;1;3816418;1908209
100;PUNTO DE VENTA AV 68;XA0664:00185:;FVP-00018432;22/01/2019;1;722947;361474
100;PUNTO DE VENTA AV 68;XZ0887:00015:;FVP-00018433;22/01/2019;1;211297;105648
100;PUNTO DE VENTA AV 68;XA0514:00005:;FVP-00018434;22/01/2019;1;206841;106891
100;PUNTO DE VENTA AV 68;D01291:00396:00396;FVP-00018438;23/01/2019;1;470342;470342
100;PUNTO DE VENTA AV 68;D00998:00113:00113;FVP-00018440;23/01/2019;1;641623;417055
100;PUNTO DE VENTA AV 68;D00529:00058:00058;FVP-00018440;23/01/2019;1;1124105;730668
100;PUNTO DE VENTA AV 68;D00530:00058:00058;FVP-00018440;23/01/2019;1;1263456;821246
100;PUNTO DE VENTA AV 68;XZ0817:00005:;FVP-00018444;23/01/2019;1;305766;61153
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018445;23/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;D00666:00015:;FVP-00018446;23/01/2019;1;1178547;589274
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018452;23/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XZ0686:00004:;FVP-00018453;23/01/2019;1;385318;96330
100;PUNTO DE VENTA AV 68;XZ0590:00005:;FVP-00018454;23/01/2019;1;382828;114848
100;PUNTO DE VENTA AV 68;XA0665:00065:;FVP-00018455;23/01/2019;1;1033226;619935
100;PUNTO DE VENTA AV 68;XY0321:00001:;FVP-00018457;23/01/2019;2;534346;106869
100;PUNTO DE VENTA AV 68;XZ0437:00001:;FVP-00018457;23/01/2019;1;250279;50056
100;PUNTO DE VENTA AV 68;XZ0737:00001:;FVP-00018459;23/01/2019;1;1033225;516612
100;PUNTO DE VENTA AV 68;XA0538:00061:;FVP-00018460;23/01/2019;1;981513;490756
100;PUNTO DE VENTA AV 68;XA0239:00001:;FVP-00018461;23/01/2019;1;1031024;515512
100;PUNTO DE VENTA AV 68;XR0771:00024:;FVP-00018464;23/01/2019;4;471534;141460
100;PUNTO DE VENTA AV 68;XZ0566:00009:;FVP-00018468;23/01/2019;4;867794;216949
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018468;23/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0716:00005:;FVP-00018472;24/01/2019;1;671827;167957
100;PUNTO DE VENTA AV 68;XZ0923:00040:;FVP-00018472;24/01/2019;4;916090;366436
100;PUNTO DE VENTA AV 68;XA0187:00005:;FVP-00018474;24/01/2019;1;911148;436258
100;PUNTO DE VENTA AV 68;XA0050:00010:;FVP-00018475;24/01/2019;2;725083;362542
100;PUNTO DE VENTA AV 68;XA0555:00014:;FVP-00018475;24/01/2019;1;1240078;620038
100;PUNTO DE VENTA AV 68;XA0687:00092:;FVP-00018476;24/01/2019;1;1922679;961339
100;PUNTO DE VENTA AV 68;XA0236:00005:;FVP-00018477;24/01/2019;1;1031024;515512
100;PUNTO DE VENTA AV 68;D00935:00051:00051;FVP-00018478;24/01/2019;1;524356;268900
100;PUNTO DE VENTA AV 68;XA0682:00029:;FVP-00018479;24/01/2019;1;2482213;2482213
100;PUNTO DE VENTA AV 68;XA0431:00005:;FVP-00018480;24/01/2019;1;78594;39297
100;PUNTO DE VENTA AV 68;XA0555:00014:;FVP-00018480;24/01/2019;1;1240078;620038
100;PUNTO DE VENTA AV 68;XZ0491:00005:;FVP-00018480;24/01/2019;1;189493;94746
100;PUNTO DE VENTA AV 68;XA0224:00044:;FVP-00018482;24/01/2019;1;1198869;359661
100;PUNTO DE VENTA AV 68;XA0288:00001:;FVP-00018484;24/01/2019;1;1368449;684224
100;PUNTO DE VENTA AV 68;XZ0249:00001:;FVP-00018485;24/01/2019;3;492186;492186
100;PUNTO DE VENTA AV 68;XA0432:00005:;FVP-00018486;24/01/2019;1;103416;51708
100;PUNTO DE VENTA AV 68;XA0413:00026:;FVP-00018488;24/01/2019;1;485067;242534
100;PUNTO DE VENTA AV 68;XZ0437:00001:;FVP-00018489;24/01/2019;4;1001116;200223
100;PUNTO DE VENTA AV 68;XZ0624:00047:;FVP-00018490;24/01/2019;1;314466;62893
100;PUNTO DE VENTA AV 68;XZ0923:00040:;FVP-00018492;24/01/2019;4;916090;366436
100;PUNTO DE VENTA AV 68;D05307:00365:00365;FVP-00018493;24/01/2019;1;2601677;780502
100;PUNTO DE VENTA AV 68;XA0414:00026:;FVP-00018494;24/01/2019;1;381642;114493
100;PUNTO DE VENTA AV 68;XA0641:00066:;FVP-00018494;24/01/2019;2;2066450;516612
100;PUNTO DE VENTA AV 68;XZ0887:00015:;FVP-00018495;24/01/2019;1;211297;105648
100;PUNTO DE VENTA AV 68;XZ0319:00005:;FVP-00018496;24/01/2019;1;240132;120066
100;PUNTO DE VENTA AV 68;XZ0173:00046:;FVP-00018508;25/01/2019;1;87395;17479
100;PUNTO DE VENTA AV 68;XA0158:00005:;FVP-00018510;25/01/2019;4;368196;147278
